"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","Age Group","nq(x)","l(x)","nd(x)","nL(x)","T(x)","e(x)","se(nq(x))","se(e(x))"
48005001002,48,005,001002,"15-24",0.007349,98764,726,984007,6369770,64.5,0.0043,1.7273
48005001002,48,005,001002,"25-34",0.006143,98038,602,977366,5385764,54.9,0.0044,1.7202
48005001002,48,005,001002,"35-44",0.017532,97436,1708,965814,4408397,45.2,0.0065,1.7162
48005001002,48,005,001002,"45-54",0.044203,95727,4231,936116,3442583,36,0.0139,1.7259
48005001002,48,005,001002,"55-64",0.066532,91496,6087,884522,2506468,27.4,0.0158,1.743
48005001002,48,005,001002,"65-74",0.197926,85408,16905,769562,1621946,19,0.0368,1.8225
48005001002,48,005,001002,"75-84",0.4,68504,27402,548031,852384,12.4,0.1049,2.1264
48005001002,48,005,001002,"85 and older",1,41102,41102,304353,304353,7.4,0.0511,2.8022
48005001100,48,005,001100,"Under 1",0.005776,100000,578,99480,7639296,76.4,0.0014,1.3477
48005001100,48,005,001100,"1-4",0.002827,99422,281,397127,7539815,75.8,0.0029,1.3512
48005001100,48,005,001100,"5-14",0.001476,99141,146,990682,7142688,72,0.0003,1.338
48005001100,48,005,001100,"15-24",0.01321,98995,1308,983412,6152006,62.1,0.0058,1.3399
48005001100,48,005,001100,"25-34",0.01644,97687,1606,968843,5168595,52.9,0.0067,1.3147
48005001100,48,005,001100,"35-44",0.013255,96081,1274,954446,4199752,43.7,0.0053,1.2952
48005001100,48,005,001100,"45-54",0.048743,94808,4621,924972,3245306,34.2,0.0102,1.2957
48005001100,48,005,001100,"55-64",0.096666,90187,8718,858276,2320334,25.7,0.0172,1.3216
48005001100,48,005,001100,"65-74",0.187001,81469,15235,738512,1462059,17.9,0.0302,1.3963
48005001100,48,005,001100,"75-84",0.513419,66234,34006,492310,723547,10.9,0.0854,1.6127
48005001100,48,005,001100,"85 and older",1,32228,32228,231237,231237,7.2,0.0492,2.5333
48005001200,48,005,001200,"Under 1",0.006039,100000,604,99457,7476190,74.8,0.0044,1.6828
48005001200,48,005,001200,"1-4",0.001796,99396,179,397227,7376734,74.2,0.0006,1.6595
48005001200,48,005,001200,"5-14",0.001666,99218,165,991349,6979507,70.3,0.0005,1.662
48005001200,48,005,001200,"15-24",0.009926,99052,983,985607,5988157,60.5,0.0071,1.6645
48005001200,48,005,001200,"25-34",0.024783,98069,2430,968539,5002550,51,0.0134,1.632
48005001200,48,005,001200,"35-44",0.043998,95639,4208,935347,4034011,42.2,0.0182,1.5428
48005001200,48,005,001200,"45-54",0.06435,91431,5884,884890,3098664,33.9,0.0216,1.4348
48005001200,48,005,001200,"55-64",0.146618,85547,12543,792759,2213774,25.9,0.026,1.3575
48005001200,48,005,001200,"65-74",0.186294,73004,13600,662043,1421015,19.5,0.0312,1.4051
48005001200,48,005,001200,"75-84",0.319383,59404,18973,499178,758972,12.8,0.0557,1.5871
48005001200,48,005,001200,"85 and older",1,40431,40431,259794,259794,6.4,0.0517,2.1361
48005001300,48,005,001300,"Under 1",0.003704,100000,370,99667,7431999,74.3,0.0027,1.099
48005001300,48,005,001300,"1-4",0.001474,99630,147,398224,7332332,73.6,0.0003,1.0842
48005001300,48,005,001300,"5-14",0.001645,99483,164,994008,6934108,69.7,0.0003,1.0856
48005001300,48,005,001300,"15-24",0.005721,99319,568,990349,5940099,59.8,0.0042,1.0872
48005001300,48,005,001300,"25-34",0.018757,98751,1852,978247,4949750,50.1,0.007,1.0688
48005001300,48,005,001300,"35-44",0.028743,96899,2785,955059,3971503,41,0.0092,1.0384
48005001300,48,005,001300,"45-54",0.039224,94113,3691,922676,3016444,32.1,0.0102,1.0095
48005001300,48,005,001300,"55-64",0.091671,90422,8289,862773,2093768,23.2,0.0184,1.0071
48005001300,48,005,001300,"65-74",0.293495,82133,24106,700800,1230994,15,0.0421,1.0323
48005001300,48,005,001300,"75-84",0.559271,58027,32453,418008,530194,9.1,0.0912,1.1944
48005001300,48,005,001300,"85 and older",1,25574,25574,112186,112186,4.4,0.0982,1.8906
48007950100,48,007,950100,"Under 1",0.001971,100000,197,99823,8232314,82.3,0.002,2.0199
48007950100,48,007,950100,"1-4",0.001261,99803,126,398960,8132491,81.5,0.0004,2.017
48007950100,48,007,950100,"5-14",0.001337,99677,133,996104,7733531,77.6,0.0003,2.0193
48007950100,48,007,950100,"15-24",0.003722,99544,370,993586,6737427,67.7,0.0038,2.0219
48007950100,48,007,950100,"25-34",0.020986,99173,2081,981327,5743841,57.9,0.0113,2.0152
48007950100,48,007,950100,"35-44",0.022061,97092,2142,960211,4762515,49.1,0.009,1.9613
48007950100,48,007,950100,"45-54",0.030898,94950,2934,934832,3802304,40,0.0084,1.9621
48007950100,48,007,950100,"55-64",0.062762,92016,5775,891288,2867472,31.2,0.012,2.0002
48007950100,48,007,950100,"65-74",0.111297,86241,9598,814421,1976184,22.9,0.0166,2.1043
48007950100,48,007,950100,"75-84",0.208903,76643,16011,686374,1161764,15.2,0.0332,2.3375
48007950100,48,007,950100,"85 and older",1,60632,60632,475390,475390,7.8,0.0473,2.9051
48007950200,48,007,950200,"Under 1",0.003809,100000,381,99657,7919960,79.2,0.0009,2.9557
48007950200,48,007,950200,"1-4",0.000595,99619,59,398358,7820303,78.5,0.0003,2.966
48007950200,48,007,950200,"5-14",0.000712,99560,71,995243,7421946,74.5,0.0003,2.9677
48007950200,48,007,950200,"15-24",0.005601,99489,557,992103,6426702,64.6,0.0024,2.9698
48007950200,48,007,950200,"25-34",0.021008,98932,2078,978925,5434600,54.9,0.0215,2.9831
48007950200,48,007,950200,"35-44",0.039216,96853,3798,949542,4455675,46,0.0405,2.8343
48007950200,48,007,950200,"45-54",0.086957,93055,8092,890092,3506133,37.7,0.0457,2.3383
48007950200,48,007,950200,"55-64",0.066176,84963,5623,821521,2616040,30.8,0.0233,1.8293
48007950200,48,007,950200,"65-74",0.115141,79341,9135,747731,1794520,22.6,0.0277,1.8333
48007950200,48,007,950200,"75-84",0.201303,70205,14133,631391,1046789,14.9,0.0485,1.9758
48007950200,48,007,950200,"85 and older",1,56073,56073,415397,415397,7.4,0.0429,2.3564
48007950300,48,007,950300,"Under 1",0.012178,100000,1218,98904,7477151,74.8,0.0068,1.3196
48007950300,48,007,950300,"1-4",0.000625,98782,62,395005,7378247,74.7,0.0002,1.2307
48007950300,48,007,950300,"5-14",0.001621,98720,160,986404,6983241,70.7,0.0016,1.2314
48007950300,48,007,950300,"15-24",0.013459,98560,1327,978972,5996837,60.8,0.0059,1.2286
48007950300,48,007,950300,"25-34",0.023075,97234,2244,961121,5017865,51.6,0.009,1.1993
48007950300,48,007,950300,"35-44",0.02584,94990,2455,937630,4056744,42.7,0.0076,1.1465
48007950300,48,007,950300,"45-54",0.056385,92536,5218,899269,3119114,33.7,0.0119,1.138
48007950300,48,007,950300,"55-64",0.110515,87318,9650,824931,2219845,25.4,0.0173,1.1435
48007950300,48,007,950300,"65-74",0.194084,77668,15074,701311,1394914,18,0.0258,1.2057
48007950300,48,007,950300,"75-84",0.488968,62594,30607,472908,693603,11.1,0.0677,1.4046
48007950300,48,007,950300,"85 and older",1,31988,31988,220695,220695,6.9,0.0473,2.2517
48007950400,48,007,950400,"Under 1",0.006269,100000,627,99436,7209416,72.1,0.0013,1.4126
48007950400,48,007,950400,"1-4",0.002877,99373,286,396921,7109980,71.5,0.0029,1.4183
48007950400,48,007,950400,"5-14",0.001083,99087,107,990336,6713059,67.7,0.0002,1.4076
48007950400,48,007,950400,"15-24",0.01042,98980,1031,984643,5722723,57.8,0.0062,1.409
48007950400,48,007,950400,"25-34",0.021053,97949,2062,969175,4738080,48.4,0.0095,1.3837
48007950400,48,007,950400,"35-44",0.046036,95886,4414,936794,3768905,39.3,0.0176,1.3459
48007950400,48,007,950400,"45-54",0.083464,91472,7635,876550,2832111,31,0.0177,1.2456
48007950400,48,007,950400,"55-64",0.165917,83838,13910,768826,1955562,23.3,0.0271,1.2437
48007950400,48,007,950400,"65-74",0.270482,69928,18914,604705,1186735,17,0.0437,1.3098
48007950400,48,007,950400,"75-84",0.450396,51013,22976,395253,582030,11.4,0.087,1.5027
48007950400,48,007,950400,"85 and older",1,28037,28037,186777,186777,6.7,0.0454,2.0167
48007950500,48,007,950500,"Under 1",0.018558,100000,1856,98330,7321773,73.2,0.009,1.7173
48007950500,48,007,950500,"1-4",0.004246,98144,417,391743,7223444,73.6,0.0045,1.6124
48007950500,48,007,950500,"5-14",0.008265,97727,808,973236,6831700,69.9,0.005,1.5862
48007950500,48,007,950500,"15-24",0.016617,96920,1611,961145,5858464,60.4,0.0061,1.5653
48007950500,48,007,950500,"25-34",0.031867,95309,3037,937906,4897319,51.4,0.012,1.5529
48007950500,48,007,950500,"35-44",0.027181,92272,2508,910180,3959413,42.9,0.0091,1.4891
48007950500,48,007,950500,"45-54",0.072806,89764,6535,864963,3049233,34,0.0156,1.4863
48007950500,48,007,950500,"55-64",0.122921,83229,10231,781133,2184271,26.2,0.0181,1.5145
48007950500,48,007,950500,"65-74",0.180753,72998,13195,664007,1403137,19.2,0.0267,1.6529
48007950500,48,007,950500,"75-84",0.296353,59803,17723,509420,739130,12.4,0.05,1.9365
48007950500,48,007,950500,"85 and older",1,42081,42081,229710,229710,5.5,0.0889,2.6501
48009020100,48,009,020100,"Under 1",0.004698,100000,470,99577,7933887,79.3,0.0014,1.2447
48009020100,48,009,020100,"1-4",0.00083,99530,83,397955,7834310,78.7,0.0002,1.2455
48009020100,48,009,020100,"5-14",0.001095,99448,109,993931,7436354,74.8,0.0002,1.2465
48009020100,48,009,020100,"15-24",0.00752,99339,747,989651,6442423,64.9,0.001,1.2478
48009020100,48,009,020100,"25-34",0.009716,98592,958,981127,5452772,55.3,0.0012,1.2557
48009020100,48,009,020100,"35-44",0.01913,97634,1868,966999,4471645,45.8,0.0097,1.2664
48009020100,48,009,020100,"45-54",0.037905,95766,3630,939510,3504646,36.6,0.0117,1.2239
48009020100,48,009,020100,"55-64",0.052993,92136,4883,896948,2565136,27.8,0.0131,1.2082
48009020100,48,009,020100,"65-74",0.144033,87253,12567,809698,1668188,19.1,0.0318,1.2312
48009020100,48,009,020100,"75-84",0.319259,74686,23844,627640,858490,11.5,0.0678,1.3012
48009020100,48,009,020100,"85 and older",1,50842,50842,230850,230850,4.5,0.0804,1.6584
48009020200,48,009,020200,"Under 1",0.005384,100000,538,99515,7763184,77.6,0.001,0.9044
48009020200,48,009,020200,"1-4",0.001345,99462,134,397579,7663669,77.1,0.0004,0.9057
48009020200,48,009,020200,"5-14",0.001498,99328,149,992535,7266090,73.2,0.0002,0.9065
48009020200,48,009,020200,"15-24",0.008779,99179,871,987438,6273555,63.3,0.0011,0.9077
48009020200,48,009,020200,"25-34",0.013324,98308,1310,976535,5286117,53.8,0.002,0.9133
48009020200,48,009,020200,"35-44",0.020968,96999,2034,959816,4309582,44.4,0.0024,0.9202
48009020200,48,009,020200,"45-54",0.045643,94965,4335,927974,3349766,35.3,0.0038,0.9348
48009020200,48,009,020200,"55-64",0.088702,90630,8039,866106,2421793,26.7,0.01,0.9712
48009020200,48,009,020200,"65-74",0.175529,82591,14497,753425,1555687,18.8,0.0207,1.0333
48009020200,48,009,020200,"75-84",0.40097,68094,27304,544422,802261,11.8,0.0591,1.1803
48009020200,48,009,020200,"85 and older",1,40790,40790,257839,257839,6.3,0.0406,1.6233
48009020300,48,009,020300,"Under 1",0.005093,100000,509,99542,7818361,78.2,0.0008,0.7085
48009020300,48,009,020300,"1-4",0.001261,99491,125,397712,7718820,77.6,0.0002,0.7096
48009020300,48,009,020300,"5-14",0.001337,99365,133,992989,7321108,73.7,0.0002,0.7104
48009020300,48,009,020300,"15-24",0.008285,99232,822,988214,6328119,63.8,0.0008,0.7112
48009020300,48,009,020300,"25-34",0.011842,98410,1165,978276,5339905,54.3,0.0012,0.7154
48009020300,48,009,020300,"35-44",0.019089,97245,1856,963168,4361629,44.9,0.0019,0.7215
48009020300,48,009,020300,"45-54",0.042488,95389,4053,933622,3398461,35.6,0.0032,0.7314
48009020300,48,009,020300,"55-64",0.085322,91336,7793,874393,2464839,27,0.0079,0.7562
48009020300,48,009,020300,"65-74",0.168864,83543,14107,764891,1590446,19,0.0162,0.8002
48009020300,48,009,020300,"75-84",0.383278,69435,26613,561289,825555,11.9,0.0326,0.9048
48009020300,48,009,020300,"85 and older",1,42822,42822,264266,264266,6.2,0.0353,1.3431
48011950100,48,011,950100,"Under 1",0.006792,100000,679,99389,8624951,86.2,0.0068,3.3002
48011950100,48,011,950100,"1-4",0.00085,99321,84,397114,8525562,85.8,0.0001,3.2696
48011950100,48,011,950100,"5-14",0.008078,99236,802,988356,8128448,81.9,0.0081,3.2724
48011950100,48,011,950100,"15-24",0.007418,98435,730,980697,7140092,72.5,0.001,3.2371
48011950100,48,011,950100,"25-34",0.008757,97705,856,972768,6159395,63,0.0088,3.2605
48011950100,48,011,950100,"35-44",0.015674,96849,1518,960900,5186627,53.6,0.0111,3.2484
48011950100,48,011,950100,"45-54",0.023781,95331,2267,941975,4225727,44.3,0.0119,3.2527
48011950100,48,011,950100,"55-64",0.034503,93064,3211,914585,3283752,35.3,0.0142,3.2952
48011950100,48,011,950100,"65-74",0.126671,89853,11382,841621,2369167,26.4,0.0305,3.3818
48011950100,48,011,950100,"75-84",0.28481,78471,22349,672965,1527547,19.5,0.057,3.777
48011950100,48,011,950100,"85 and older",1,56122,56122,854582,854582,15.2,0.0217,5.0294
48013960100,48,013,960100,"Under 1",0.006073,100000,607,99453,8185454,81.9,0.0038,2.7453
48013960100,48,013,960100,"1-4",0.001083,99393,108,397355,8086000,81.4,0.0003,2.7441
48013960100,48,013,960100,"5-14",0.001378,99285,137,992166,7688645,77.4,0.0014,2.7469
48013960100,48,013,960100,"15-24",0.011105,99148,1101,985977,6696479,67.5,0.0048,2.7489
48013960100,48,013,960100,"25-34",0.011325,98047,1110,974920,5710501,58.2,0.0048,2.7631
48013960100,48,013,960100,"35-44",0.03452,96937,3346,952637,4735582,48.9,0.0097,2.7824
48013960100,48,013,960100,"45-54",0.067502,93591,6318,904318,3782945,40.4,0.0123,2.8459
48013960100,48,013,960100,"55-64",0.075175,87273,6561,839926,2878627,33,0.0151,3.0102
48013960100,48,013,960100,"65-74",0.185055,80712,14936,732442,2038701,25.3,0.0306,3.2172
48013960100,48,013,960100,"75-84",0.309847,65776,20381,555858,1306260,19.9,0.0679,3.8356
48013960100,48,013,960100,"85 and older",1,45396,45396,750402,750402,16.5,0.0188,5.1386
48013960201,48,013,960201,"Under 1",0.009076,100000,908,99183,7891796,78.9,0.0055,1.5491
48013960201,48,013,960201,"1-4",0.001154,99092,114,396141,7792613,78.6,0.0002,1.5001
48013960201,48,013,960201,"5-14",0.001415,98978,140,989080,7396472,74.7,0.0014,1.5017
48013960201,48,013,960201,"15-24",0.004207,98838,416,986301,6407392,64.8,0.0025,1.5006
48013960201,48,013,960201,"25-34",0.022821,98422,2246,972992,5421091,55.1,0.0077,1.4995
48013960201,48,013,960201,"35-44",0.01171,96176,1126,956130,4448100,46.2,0.0046,1.4798
48013960201,48,013,960201,"45-54",0.029547,95050,2808,936457,3491969,36.7,0.0074,1.4847
48013960201,48,013,960201,"55-64",0.068399,92242,6309,890869,2555512,27.7,0.0143,1.5093
48013960201,48,013,960201,"65-74",0.185065,85932,15903,779807,1664643,19.4,0.0367,1.5764
48013960201,48,013,960201,"75-84",0.245902,70029,17220,614190,884836,12.6,0.0494,1.7642
48013960201,48,013,960201,"85 and older",1,52809,52809,270646,270646,5.1,0.0854,2.2433
48013960202,48,013,960202,"Under 1",0.002137,100000,214,99808,7360287,73.6,0.0012,1.0673
48013960202,48,013,960202,"1-4",0.000928,99786,93,398960,7260479,72.8,0.0009,1.0656
48013960202,48,013,960202,"5-14",0.00205,99694,204,995915,6861519,68.8,0.0015,1.0646
48013960202,48,013,960202,"15-24",0.009911,99489,986,989963,5865604,59,0.0035,1.0626
48013960202,48,013,960202,"25-34",0.022665,98503,2233,973870,4875640,49.5,0.0066,1.0559
48013960202,48,013,960202,"35-44",0.027486,96271,2646,949477,3901770,40.5,0.0063,1.0355
48013960202,48,013,960202,"45-54",0.073186,93625,6852,901987,2952292,31.5,0.0115,1.038
48013960202,48,013,960202,"55-64",0.11676,86773,10132,817069,2050305,23.6,0.0188,1.0621
48013960202,48,013,960202,"65-74",0.227273,76641,17418,679319,1233237,16.1,0.0352,1.1154
48013960202,48,013,960202,"75-84",0.431426,59223,25550,464476,553918,9.4,0.0811,1.2869
48013960202,48,013,960202,"85 and older",1,33672,33672,89442,89442,2.7,0.2809,1.9821
48013960300,48,013,960300,"Under 1",0.004427,100000,443,99602,7632417,76.3,0.0032,1.7299
48013960300,48,013,960300,"1-4",0.001024,99557,102,398025,7532815,75.7,0.0002,1.7202
48013960300,48,013,960300,"5-14",0.003125,99455,311,992999,7134790,71.7,0.0032,1.7219
48013960300,48,013,960300,"15-24",0.013973,99145,1385,984519,6141791,61.9,0.0059,1.7143
48013960300,48,013,960300,"25-34",0.017802,97759,1740,968891,5157272,52.8,0.0093,1.7038
48013960300,48,013,960300,"35-44",0.021716,96019,2085,949764,4188381,43.6,0.0115,1.6724
48013960300,48,013,960300,"45-54",0.054645,93934,5133,913673,3238618,34.5,0.0145,1.6451
48013960300,48,013,960300,"55-64",0.098673,88801,8762,844197,2324944,26.2,0.0229,1.6735
48013960300,48,013,960300,"65-74",0.204895,80039,16399,718388,1480747,18.5,0.0485,1.7577
48013960300,48,013,960300,"75-84",0.328185,63639,20885,531964,762359,12,0.0742,1.9528
48013960300,48,013,960300,"85 and older",1,42754,42754,230395,230395,5.4,0.092,2.6704
48013960401,48,013,960401,"Under 1",0.005237,100000,524,99529,7717225,77.2,0.0013,1.6319
48013960401,48,013,960401,"1-4",0.001191,99476,119,397668,7617696,76.6,0.0004,1.6371
48013960401,48,013,960401,"5-14",0.001314,99358,131,992925,7220028,72.7,0.0002,1.6388
48013960401,48,013,960401,"15-24",0.008063,99227,800,988271,6227103,62.8,0.0016,1.6409
48013960401,48,013,960401,"25-34",0.012492,98427,1230,978123,5238832,53.2,0.0024,1.6515
48013960401,48,013,960401,"35-44",0.02032,97197,1975,962099,4260709,43.8,0.0037,1.6681
48013960401,48,013,960401,"45-54",0.048412,95222,4610,929174,3298610,34.6,0.0067,1.6961
48013960401,48,013,960401,"55-64",0.100406,90612,9098,860635,2369436,26.1,0.0146,1.7688
48013960401,48,013,960401,"65-74",0.18998,81514,15486,737714,1508801,18.5,0.0372,1.9287
48013960401,48,013,960401,"75-84",0.386834,66028,25542,532573,771087,11.7,0.0808,2.2546
48013960401,48,013,960401,"85 and older",1,40486,40486,238514,238514,5.9,0.0975,3.3851
48013960402,48,013,960402,"Under 1",0.009708,100000,971,99126,7868859,78.7,0.0054,1.4963
48013960402,48,013,960402,"1-4",0.001514,99029,150,395817,7769733,78.5,0.0015,1.4478
48013960402,48,013,960402,"5-14",0.001447,98879,143,988078,7373916,74.6,0.0015,1.4453
48013960402,48,013,960402,"15-24",0.016938,98736,1672,979000,6385838,64.7,0.0064,1.4438
48013960402,48,013,960402,"25-34",0.007917,97064,768,966796,5406837,55.7,0.0033,1.4142
48013960402,48,013,960402,"35-44",0.01855,96295,1786,954023,4440041,46.1,0.006,1.4152
48013960402,48,013,960402,"45-54",0.019734,94509,1865,935766,3486019,36.9,0.0061,1.4187
48013960402,48,013,960402,"55-64",0.096463,92644,8937,881758,2550252,27.5,0.0161,1.4332
48013960402,48,013,960402,"65-74",0.19221,83707,16089,756627,1668495,19.9,0.0322,1.5229
48013960402,48,013,960402,"75-84",0.410222,67618,27738,537488,911868,13.5,0.0651,1.735
48013960402,48,013,960402,"85 and older",1,39880,39880,374380,374380,9.4,0.0281,2.4756
48013960500,48,013,960500,"Under 1",0.004668,100000,467,99580,8262453,82.6,0.0009,2.5102
48013960500,48,013,960500,"1-4",0.001154,99533,115,397903,8162873,82,0.0003,2.5207
48013960500,48,013,960500,"5-14",0.001357,99418,135,993509,7764970,78.1,0.0002,2.5235
48013960500,48,013,960500,"15-24",0.007243,99283,719,989239,6771461,68.2,0.0013,2.5269
48013960500,48,013,960500,"25-34",0.01584,98564,1561,977838,5782221,58.7,0.0095,2.5439
48013960500,48,013,960500,"35-44",0.005634,97003,546,967299,4804383,49.5,0.0057,2.5306
48013960500,48,013,960500,"45-54",0.02009,96457,1938,954878,3837084,39.8,0.0103,2.5319
48013960500,48,013,960500,"55-64",0.052671,94519,4978,920296,2882207,30.5,0.0156,2.5569
48013960500,48,013,960500,"65-74",0.057834,89540,5178,869512,1961910,21.9,0.019,2.6623
48013960500,48,013,960500,"75-84",0.09018,84362,7608,805580,1092399,12.9,0.0334,2.8024
48013960500,48,013,960500,"85 and older",1,76754,76754,286818,286818,3.7,0.2194,3.0635
48013960600,48,013,960600,"Under 1",0.004029,100000,403,99637,7445664,74.5,0.003,0.9785
48013960600,48,013,960600,"1-4",0.001801,99597,179,398030,7346027,73.8,0.0018,0.9568
48013960600,48,013,960600,"5-14",0.001699,99418,169,993333,6947997,69.9,0.0017,0.9494
48013960600,48,013,960600,"15-24",0.004764,99249,473,990124,5954664,60,0.0035,0.9445
